bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 58684.321869821724 1.493944625562367 6.751129798542729 0.6736149512875398 2.0399645893469476 2.8024829192504184 0.5125567582480957 1.0703133204835682 1.025 0.964 0.401 0.438
c-o  True F19 58684.26547880347 0.22452736168936027 6.3656007908484495 0.06148044259270818 1.940876275201471 0.3328839675090212 0.023553560814290223 0.04795444884857548 1.165 0.645 0.271 0.888
c-o  True F99 58684.281230351495 0.16731104670098748 6.375983235822423 0.05392320428868789 1.841882942979627 0.26003020824064366 0.038861514976172795 0.04217911891878743 1.115 1.029 0.322 0.422
J 1D3 False F99 58674.61313247438 10.225664020812461 6.7382480510977985 6.708813004126845 0.0 -1.0 0.0 8.839919664060343 None None None None
J-c 1D3 True F99 58685.08326215678 0.4350097003661533 6.541738158230377 0.12305656118343304 3.3882158198868204 1.074295557233003 0.11038495864602545 0.07168121556974441 1.182 1.038 0.309 0.402
J-c-o 1D3 True F19 58684.27914365342 0.2161263708855248 6.3627101373934405 0.060121686510252806 1.956593596412146 0.3283411280323415 0.019220115519262684 0.04426095953065234 1.181 0.618 0.253 0.915
J-c-o 1D3 True F99 58684.278568752416 0.21610778874155975 6.389833112156058 0.06012759726765182 1.9557663604149886 0.32826879129723935 0.025882788175775287 0.04426476260763834 1.283 0.665 0.169 0.878
J-c-o 1D3 True O94 58684.278534827 0.21607501436021587 6.389832395086861 0.06011957416548107 1.9557188677588697 0.32821652010911023 0.025886790847673903 0.04425581031045422 1.299 0.67 0.158 0.873
J-o 1D3 True F99 58683.70515307382 0.2909210956129791 6.17023921274782 0.12018395905131546 2.065938678195108 0.2923955207260015 -0.10202340280381596 0.07241032471445563 0.594 0.578 0.849 0.861
o  True F99 58683.735981222744 0.28985259328692303 6.780015294729266 1.2656649415461625 1.7712926874432162 0.6568776186135575 0.3117277226612249 0.8439792788193061 0.627 0.614 0.808 0.819
